ID,Latitude,Longitude,Day,Hour,Minute,Duration,RemainingTime,Resources,Coverage,Ligitimacy,OnPeakHours,GridNumber
421,49.60246485924233,6.126904502280992,2,12,11,70,60,0.14285714285714285,100,True,False,97
421,49.60283251681076,6.127033509788455,2,12,21,70,50,0.14285714285714285,100,True,False,97
421,49.603036638096455,6.127053860706849,2,12,31,70,40,0.14285714285714285,100,True,False,112
421,49.603214657909035,6.127080432226877,2,12,41,70,30,0.14285714285714285,100,True,False,112
421,49.60332109571163,6.127032570584395,2,12,51,70,20,0.14285714285714285,100,True,False,112
421,49.60365296388842,6.12712422975674,2,13,1,70,10,0.14285714285714285,100,True,False,112
422,49.632112546226914,6.092962320746191,1,9,38,20,20,3.5,100,True,True,183
422,49.63236690538106,6.093012143446768,1,9,48,20,10,3.5,100,True,True,183
423,49.60151113697715,6.125844064879734,2,13,13,40,40,1.0,100,True,False,97
423,49.601985636480386,6.125962575196649,2,13,23,40,30,1.0,100,True,False,97
423,49.60209470181326,6.125986724157729,2,13,33,40,20,1.0,100,True,False,97
423,49.602287850446814,6.125909163752565,2,13,43,40,10,1.0,100,True,False,97
424,49.61322986752457,6.121283328700486,2,9,5,30,30,2.6666666666666665,100,True,True,126
424,49.61343646642555,6.121378507456279,2,9,15,30,20,2.6666666666666665,100,True,True,126
424,49.61407906188405,6.121254829809411,2,9,25,30,10,2.6666666666666665,100,True,True,141
425,49.62092394395211,6.163127836807004,2,9,30,70,70,0.2857142857142857,100,True,True,161
425,49.62160946565795,6.1630467956646875,2,9,40,70,60,0.2857142857142857,100,True,True,161
425,49.62197102262899,6.163326380467862,2,9,50,70,50,0.2857142857142857,100,True,True,161
425,49.622444832804284,6.163289228260126,2,10,0,70,40,0.2857142857142857,100,True,True,161
425,49.6227787523887,6.163276743626199,2,10,10,70,30,0.2857142857142857,100,True,True,161
425,49.62347964364149,6.163170716803439,2,10,20,70,20,0.2857142857142857,100,True,True,161
425,49.62366934379189,6.163205305184409,2,10,30,70,10,0.2857142857142857,100,True,True,161
426,49.6242498897483,6.123852048933028,2,9,36,40,40,0.25,100,True,True,157
426,49.624486772077155,6.123879381336956,2,9,46,40,30,0.25,100,True,True,157
426,49.62471113209679,6.123741580488295,2,9,56,40,20,0.25,100,True,True,157
426,49.624871349779625,6.123741823336478,2,10,6,40,10,0.25,100,True,True,172
427,49.64612046505624,6.093442429604613,1,9,43,30,30,1.6666666666666667,100,True,True,213
427,49.64679289452126,6.093552215901899,1,9,53,30,20,1.6666666666666667,100,True,True,228
427,49.64707516804974,6.093581533358942,1,10,3,30,10,1.6666666666666667,100,True,True,228
428,49.59840598624061,6.121398214714656,1,9,20,30,30,2.3333333333333335,100,True,True,96
428,49.59904069414355,6.12150635768412,1,9,30,30,20,2.3333333333333335,100,True,True,96
428,49.59937713692337,6.121494326182533,1,9,40,30,10,2.3333333333333335,100,True,True,96
429,49.626855316170115,6.132119914711187,2,15,54,20,20,3.0,100,True,False,173
429,49.62702361807644,6.132064182193279,2,16,4,20,10,3.0,100,True,False,173
430,49.62474917392789,6.168040212997217,2,15,42,40,40,0.5,100,True,False,162
430,49.62493925700977,6.168035107388771,2,15,52,40,30,0.5,100,True,False,177
430,49.62503867421549,6.167999769300504,2,16,2,40,20,0.5,100,True,False,177
430,49.62546322775188,6.168081599138389,2,16,12,40,10,0.5,100,True,False,177
431,49.62904189177968,6.167573504720223,1,9,27,40,40,0.5,100,True,True,177
431,49.629703300660594,6.16748485569396,1,9,37,40,30,0.5,100,True,True,177
431,49.63024196094946,6.167479756610502,1,9,47,40,20,0.5,100,True,True,177
431,49.6304718969096,6.167767889725475,1,9,57,40,10,0.5,100,True,True,192
432,49.63735492651816,6.077999721313815,2,9,41,70,70,0.5714285714285714,100,True,True,196
432,49.638026737597755,6.077913545831334,2,9,51,70,60,0.5714285714285714,100,True,True,196
432,49.638456156509825,6.077948091529844,2,10,1,70,50,0.5714285714285714,100,True,True,196
432,49.63889808424327,6.077803035407761,2,10,11,70,40,0.5714285714285714,100,True,True,196
432,49.63914359907261,6.0778457356086415,2,10,21,70,30,0.5714285714285714,100,True,True,196
432,49.63964630978607,6.077823896358769,2,10,31,70,20,0.5714285714285714,100,True,True,196
432,49.640204842979514,6.077894072165019,2,10,41,70,10,0.5714285714285714,100,True,True,196
433,49.62201140515096,6.1397697028822265,1,18,16,60,60,0.8333333333333334,100,True,False,158
433,49.62221079908049,6.139704475100769,1,18,26,60,50,0.8333333333333334,100,True,False,158
433,49.622812325419105,6.139732701975372,1,18,36,60,40,0.8333333333333334,100,True,False,158
433,49.62346170479941,6.139305542102372,1,18,46,60,30,0.8333333333333334,100,True,False,158
433,49.62413087539803,6.139417245267346,1,18,56,60,20,0.8333333333333334,100,True,False,158
433,49.624303225851634,6.139434925698436,1,19,6,60,10,0.8333333333333334,100,True,False,158
434,49.5909882616735,6.122763912203147,1,9,7,60,60,0.6666666666666666,100,True,True,67
434,49.591528162873495,6.123031748166166,1,9,17,60,50,0.6666666666666666,100,True,True,67
434,49.59198282026851,6.122959485440093,1,9,27,60,40,0.6666666666666666,100,True,True,67
434,49.59210481456997,6.122964800663755,1,9,37,60,30,0.6666666666666666,100,True,True,82
434,49.59245202160133,6.122991549790208,1,9,47,60,20,0.6666666666666666,100,True,True,82
434,49.5930427791091,6.123195499320605,1,9,57,60,10,0.6666666666666666,100,True,True,82
435,49.618561378657375,6.134375008531294,1,9,2,70,70,0.7142857142857143,100,True,True,143
435,49.61905876902774,6.134381893935195,1,9,12,70,60,0.7142857142857143,100,True,True,143
435,49.619648704857,6.134748480937867,1,9,22,70,50,0.7142857142857143,100,True,True,158
435,49.62001027836053,6.134657019292102,1,9,32,70,40,0.7142857142857143,100,True,True,158
435,49.62025760926851,6.1346806235069815,1,9,42,70,30,0.7142857142857143,100,True,True,158
435,49.620487458817045,6.134841392909153,1,9,52,70,20,0.7142857142857143,100,True,True,158
435,49.62072394525668,6.134834355444328,1,10,2,70,10,0.7142857142857143,100,True,True,158
436,49.644296495276684,6.098674869665732,1,18,34,60,60,0.6666666666666666,100,True,False,214
436,49.644476810038576,6.098701206848914,1,18,44,60,50,0.6666666666666666,100,True,False,214
436,49.64494028222663,6.098908561176154,1,18,54,60,40,0.6666666666666666,100,True,False,214
436,49.64554497465255,6.099066331642969,1,19,4,60,30,0.6666666666666666,100,True,False,214
436,49.64609550399296,6.0990629634565625,1,19,14,60,20,0.6666666666666666,100,True,False,214
436,49.646401554781946,6.099109109303635,1,19,24,60,10,0.6666666666666666,100,True,False,214
437,49.621371892397356,6.186110211351025,1,9,26,50,50,1.6,100,True,True,164
437,49.6220688562223,6.186372332433942,1,9,36,50,40,1.6,100,True,True,164
437,49.62232534671789,6.186416858334978,1,9,46,50,30,1.6,100,True,True,164
437,49.62277224144228,6.18631234782799,1,9,56,50,20,1.6,100,True,True,164
437,49.623246103615706,6.186120482465993,1,10,6,50,10,1.6,100,True,True,164
438,49.63306665752387,6.163408908448059,2,13,32,60,60,0.5,100,True,False,191
438,49.633367615041365,6.163534435044548,2,13,42,60,50,0.5,100,True,False,191
438,49.63404930990285,6.163396526960983,2,13,52,60,40,0.5,100,True,False,191
438,49.6343956592087,6.1633701724230745,2,14,2,60,30,0.5,100,True,False,191
438,49.63502084366212,6.16374597755897,2,14,12,60,20,0.5,100,True,False,191
438,49.63512773824325,6.163702417257433,2,14,22,60,10,0.5,100,True,False,191
439,49.59037704427195,6.095973726012801,1,9,13,20,20,1.0,100,True,True,64
439,49.59106057257071,6.095742672634163,1,9,23,20,10,1.0,100,True,True,63
440,49.619048114618906,6.161819850472439,1,12,25,30,30,2.0,100,True,False,146
440,49.61941867428693,6.161919278565459,1,12,35,30,20,2.0,100,True,False,161
440,49.619881469576946,6.161768193822328,1,12,45,30,10,2.0,100,True,False,161
441,49.597126553340345,6.131364096085893,1,14,24,30,30,0.3333333333333333,100,True,False,82
441,49.59773752664469,6.1312469218217345,1,14,34,30,20,0.3333333333333333,100,True,False,97
441,49.598356853670836,6.131286131175817,1,14,44,30,10,0.3333333333333333,100,True,False,97
442,49.61769520026534,6.116123029840031,1,9,14,50,50,1.4,100,True,True,141
442,49.6178170398691,6.116142453641642,1,9,24,50,40,1.4,100,True,True,141
442,49.61848812527004,6.115785435897556,1,9,34,50,30,1.4,100,True,True,141
442,49.61897013719324,6.115790973011729,1,9,44,50,20,1.4,100,True,True,141
442,49.61952329994303,6.115737267742418,1,9,54,50,10,1.4,100,True,True,156
443,49.619320861658814,6.164350253106422,1,9,15,20,20,3.0,100,True,True,146
443,49.61967886012032,6.164279828560883,1,9,25,20,10,3.0,100,True,True,161
444,49.58488467042913,6.1180635604969265,1,14,10,50,50,1.4,100,True,False,51
444,49.58536649024375,6.118121086092627,1,14,20,50,40,1.4,100,True,False,51
444,49.585640250737576,6.118151747687386,1,14,30,50,30,1.4,100,True,False,51
444,49.58614198827767,6.118328768766685,1,14,40,50,20,1.4,100,True,False,51
444,49.586401762022476,6.118431215591826,1,14,50,50,10,1.4,100,True,False,51
445,49.61990681241552,6.09977678962465,2,9,36,60,60,1.5,100,True,True,154
445,49.62036112080525,6.099659772859381,2,9,46,60,50,1.5,100,True,True,154
445,49.62054591670494,6.099677967819745,2,9,56,60,40,1.5,100,True,True,154
445,49.620662085895475,6.09962639003707,2,10,6,60,30,1.5,100,True,True,154
445,49.62113357887562,6.099579358085579,2,10,16,60,20,1.5,100,True,True,154
445,49.62136763691975,6.099528742925646,2,10,26,60,10,1.5,100,True,True,154
446,49.6237974207118,6.137600700767147,2,9,38,50,50,1.4,100,True,True,158
446,49.624189418967994,6.137735315137998,2,9,48,50,40,1.4,100,True,True,158
446,49.62455369082012,6.137842290312162,2,9,58,50,30,1.4,100,True,True,158
446,49.62470924895824,6.137819437882081,2,10,8,50,20,1.4,100,True,True,158
446,49.625380585783375,6.137903559908222,2,10,18,50,10,1.4,100,True,True,173
447,49.620657134534355,6.167799587604111,2,18,18,70,70,1.2857142857142858,100,True,False,162
447,49.620969705705264,6.167728476050022,2,18,28,70,60,1.2857142857142858,100,True,False,162
447,49.62126839871797,6.167661069148289,2,18,38,70,50,1.2857142857142858,100,True,False,162
447,49.621483708458534,6.1675569347454084,2,18,48,70,40,1.2857142857142858,100,True,False,162
447,49.62194861226341,6.167561623303888,2,18,58,70,30,1.2857142857142858,100,True,False,162
447,49.622479032527565,6.167917872443844,2,19,8,70,20,1.2857142857142858,100,True,False,162
447,49.62297771803977,6.167835710750191,2,19,18,70,10,1.2857142857142858,100,True,False,162
448,49.62807143972536,6.1534641966977555,1,12,24,70,70,0.5714285714285714,100,True,False,175
448,49.62859517121837,6.153441543590487,1,12,34,70,60,0.5714285714285714,100,True,False,175
448,49.629236142677954,6.153157588775173,1,12,44,70,50,0.5714285714285714,100,True,False,175
448,49.62990641750861,6.153389244154624,1,12,54,70,40,0.5714285714285714,100,True,False,175
448,49.630303008966806,6.153354184591049,1,13,4,70,30,0.5714285714285714,100,True,False,190
448,49.63071552522016,6.153517939355093,1,13,14,70,20,0.5714285714285714,100,True,False,190
448,49.63104485331998,6.153550175990004,1,13,24,70,10,0.5714285714285714,100,True,False,190
449,49.587038776016776,6.120670333001458,1,14,31,60,60,0.6666666666666666,100,True,False,66
449,49.587139587956294,6.12071486289957,1,14,41,60,50,0.6666666666666666,100,True,False,66
449,49.58781096994688,6.121001773677967,1,14,51,60,40,0.6666666666666666,100,True,False,66
449,49.58795773548071,6.121044572968084,1,15,1,60,30,0.6666666666666666,100,True,False,66
449,49.588357256427805,6.120914281597366,1,15,11,60,20,0.6666666666666666,100,True,False,66
449,49.58880830665564,6.120892665423046,1,15,21,60,10,0.6666666666666666,100,True,False,66
450,49.63404910130977,6.166189439603553,2,18,36,70,70,1.2857142857142858,100,True,False,191
450,49.63442869265453,6.166234191985732,2,18,46,70,60,1.2857142857142858,100,True,False,191
450,49.63500003304515,6.166538406682977,2,18,56,70,50,1.2857142857142858,100,True,False,191
450,49.63548446997226,6.1666442397561765,2,19,6,70,40,1.2857142857142858,100,True,False,191
450,49.63565301646049,6.166658424784862,2,19,16,70,30,1.2857142857142858,100,True,False,191
450,49.63614575191593,6.166683832567972,2,19,26,70,20,1.2857142857142858,100,True,False,206
450,49.63665629595027,6.166695057859662,2,19,36,70,10,1.2857142857142858,100,True,False,206
451,49.621155138598496,6.154617982204973,2,13,17,50,50,1.2,100,True,False,160
451,49.62137080260307,6.15450142974329,2,13,27,50,40,1.2,100,True,False,160
451,49.62148745529513,6.15452456886123,2,13,37,50,30,1.2,100,True,False,160
451,49.622161286701065,6.154335093441965,2,13,47,50,20,1.2,100,True,False,160
451,49.622804869407275,6.154513356254794,2,13,57,50,10,1.2,100,True,False,160
452,49.60898737000078,6.127279018565104,2,18,45,30,30,2.0,100,True,False,127
452,49.609487005792985,6.127383455070661,2,18,55,30,20,2.0,100,True,False,127
452,49.60977869281297,6.127352293023811,2,19,5,30,10,2.0,100,True,False,127
453,49.58903742653585,6.099194514712071,1,15,28,60,60,0.8333333333333334,100,True,False,64
453,49.58963738745567,6.09921350878639,1,15,38,60,50,0.8333333333333334,100,True,False,64
453,49.58974777768767,6.099282020205502,1,15,48,60,40,0.8333333333333334,100,True,False,64
453,49.590064697373485,6.099380534707476,1,15,58,60,30,0.8333333333333334,100,True,False,64
453,49.590263044124065,6.09928849670537,1,16,8,60,20,0.8333333333333334,100,True,False,64
453,49.590793163886104,6.099148327087615,1,16,18,60,10,0.8333333333333334,100,True,False,64
454,49.591700024989535,6.105647372588324,2,9,32,20,20,3.5,100,True,True,65
454,49.59235139676356,6.105328549052298,2,9,42,20,10,3.5,100,True,True,80
455,49.61098364512907,6.147480062354418,2,13,20,70,70,0.7142857142857143,100,True,False,129
455,49.61157267399754,6.1478410512365,2,13,30,70,60,0.7142857142857143,100,True,False,129
455,49.61177004890854,6.147937845276616,2,13,40,70,50,0.7142857142857143,100,True,False,129
455,49.612119561469285,6.1478972937098275,2,13,50,70,40,0.7142857142857143,100,True,False,129
455,49.61282276868897,6.147928725796627,2,14,0,70,30,0.7142857142857143,100,True,False,129
455,49.6135010276366,6.148129121944653,2,14,10,70,20,0.7142857142857143,100,True,False,129
455,49.61382247707223,6.1479773774092354,2,14,20,70,10,0.7142857142857143,100,True,False,129
456,49.6029424609208,6.110549676433694,1,15,39,20,20,2.0,100,True,False,110
456,49.6031969688076,6.11068274524003,1,15,49,20,10,2.0,100,True,False,110
457,49.58579207577964,6.104327892338307,2,9,31,40,40,2.25,100,True,True,49
457,49.58637287468831,6.104013968967792,2,9,41,40,30,2.25,100,True,True,49
457,49.5865900507403,6.103976021559741,2,9,51,40,20,2.25,100,True,True,64
457,49.58726836504179,6.103970117504009,2,10,1,40,10,2.25,100,True,True,64
458,49.601256373361,6.1043108264952854,2,9,42,50,50,0.8,100,True,True,94
458,49.60162666204897,6.104199577391518,2,9,52,50,40,0.8,100,True,True,94
458,49.60190665730687,6.1041849320785655,2,10,2,50,30,0.8,100,True,True,94
458,49.60234600227003,6.1040860876001055,2,10,12,50,20,0.8,100,True,True,94
458,49.603051052771164,6.104065849040671,2,10,22,50,10,0.8,100,True,True,109
459,49.585669857228396,6.131088150468229,1,18,5,50,50,1.8,100,True,False,52
459,49.58597483523171,6.1310407660427995,1,18,15,50,40,1.8,100,True,False,52
459,49.5863505282467,6.1310024647534975,1,18,25,50,30,1.8,100,True,False,52
459,49.5864652941966,6.131029239171558,1,18,35,50,20,1.8,100,True,False,52
459,49.587121868249504,6.131255434277008,1,18,45,50,10,1.8,100,True,False,67
460,49.60428344335653,6.138876781812763,2,12,36,50,50,0.4,100,True,False,113
460,49.60458333105646,6.1389484379680095,2,12,46,50,40,0.4,100,True,False,113
460,49.605165910954966,6.138816151491256,2,12,56,50,30,0.4,100,True,False,113
460,49.60566543152528,6.13880273966935,2,13,6,50,20,0.4,100,True,False,113
460,49.60590616238848,6.138848494047426,2,13,16,50,10,0.4,100,True,False,113
461,49.604515282388164,6.158763037623075,2,18,51,20,20,3.0,100,True,False,116
461,49.60473918053316,6.158765858188563,2,19,1,20,10,3.0,100,True,False,116
462,49.587634033652485,6.116433488376531,1,18,20,30,30,0.6666666666666666,100,True,False,66
462,49.58798985700204,6.116535215016944,1,18,30,30,20,0.6666666666666666,100,True,False,66
462,49.58812718128372,6.116533099839132,1,18,40,30,10,0.6666666666666666,100,True,False,66
463,49.61280581452264,6.141532452620152,2,13,20,50,50,1.2,100,True,False,129
463,49.61339062217224,6.141403244522188,2,13,30,50,40,1.2,100,True,False,129
463,49.61401083233854,6.141449073052689,2,13,40,50,30,1.2,100,True,False,144
463,49.614210403407505,6.141393574520737,2,13,50,50,20,1.2,100,True,False,144
463,49.61460647224093,6.141391692462993,2,14,0,50,10,1.2,100,True,False,144
464,49.59987727687288,6.130951642954741,1,9,31,20,20,2.5,100,True,True,97
464,49.600251812920746,6.1308068599128855,1,9,41,20,10,2.5,100,True,True,97
465,49.59816046404851,6.11783390248332,2,9,14,40,40,2.0,100,True,True,96
465,49.59863275571457,6.117721898379276,2,9,24,40,30,2.0,100,True,True,96
465,49.59925958159654,6.1178213539149695,2,9,34,40,20,2.0,100,True,True,96
465,49.599778747758236,6.117579934236683,2,9,44,40,10,2.0,100,True,True,96
466,49.578545789531525,6.107684743544551,2,9,53,40,40,2.0,100,True,True,35
466,49.57873094186835,6.1076627441754106,2,10,3,40,30,2.0,100,True,True,35
466,49.5788358109344,6.107672348438465,2,10,13,40,20,2.0,100,True,True,35
466,49.57936200056432,6.10759914281642,2,10,23,40,10,2.0,100,True,True,35
467,49.643932856815425,6.1136669793901355,2,12,8,40,40,0.75,100,True,False,215
467,49.644420337549654,6.113632846305007,2,12,18,40,30,0.75,100,True,False,215
467,49.64476638388765,6.113525976723232,2,12,28,40,20,0.75,100,True,False,215
467,49.64539634443774,6.113605121207208,2,12,38,40,10,0.75,100,True,False,215
468,49.63755387327055,6.173942480773114,2,9,27,30,30,2.6666666666666665,100,True,True,207
468,49.63820698088075,6.174091382582966,2,9,37,30,20,2.6666666666666665,100,True,True,207
468,49.63862792726977,6.173858425923698,2,9,47,30,10,2.6666666666666665,100,True,True,207
469,49.60659298451991,6.153490352540426,1,9,52,60,60,1.3333333333333333,100,True,True,115
469,49.60701300611645,6.153454132848477,1,10,2,60,50,1.3333333333333333,100,True,True,115
469,49.60728881787402,6.1535275415620685,1,10,12,60,40,1.3333333333333333,100,True,True,115
469,49.60767788717044,6.153580148654036,1,10,22,60,30,1.3333333333333333,100,True,True,115
469,49.607900538729396,6.153576536636473,1,10,32,60,20,1.3333333333333333,100,True,True,115
469,49.6081741833666,6.153762013915489,1,10,42,60,10,1.3333333333333333,100,True,True,115
470,49.61093022454605,6.096278952538648,1,14,39,30,30,2.6666666666666665,100,True,False,124
470,49.611587288012224,6.096262389828143,1,14,49,30,20,2.6666666666666665,100,True,False,124
470,49.61181200140551,6.096209037093734,1,14,59,30,10,2.6666666666666665,100,True,False,124
471,49.61546778080013,6.116212228496425,2,18,48,50,50,1.0,100,True,False,141
471,49.61613406463613,6.116071907419025,2,18,58,50,40,1.0,100,True,False,141
471,49.61645064342306,6.1161533681245,2,19,8,50,30,1.0,100,True,False,141
471,49.61708519312988,6.116186985890385,2,19,18,50,20,1.0,100,True,False,141
471,49.61751069278262,6.116217504877101,2,19,28,50,10,1.0,100,True,False,141
472,49.62765352554538,6.146937752355817,2,14,20,60,60,0.5,100,True,False,174
472,49.62832292333146,6.146840246091309,2,14,30,60,50,0.5,100,True,False,174
472,49.62846085392406,6.146782275951706,2,14,40,60,40,0.5,100,True,False,174
472,49.62895838850306,6.146855137373735,2,14,50,60,30,0.5,100,True,False,174
472,49.62915545183235,6.1467870855675235,2,15,0,60,20,0.5,100,True,False,174
472,49.62985126945313,6.147061556471991,2,15,10,60,10,0.5,100,True,False,174
473,49.597373255085046,6.113319951591539,2,14,12,60,60,0.6666666666666666,100,True,False,80
473,49.5975291036208,6.113432454400608,2,14,22,60,50,0.6666666666666666,100,True,False,95
473,49.59796963821376,6.113476089124356,2,14,32,60,40,0.6666666666666666,100,True,False,95
473,49.59865495020975,6.113557885780975,2,14,42,60,30,0.6666666666666666,100,True,False,95
473,49.59929916526794,6.113530564299526,2,14,52,60,20,0.6666666666666666,100,True,False,95
473,49.59967220442829,6.113467356775542,2,15,2,60,10,0.6666666666666666,100,True,False,95
474,49.59626774044275,6.12884330043826,2,18,14,50,50,1.6,100,True,False,82
474,49.59636547258405,6.128819611848942,2,18,24,50,40,1.6,100,True,False,82
474,49.59677440567437,6.1288159749867415,2,18,34,50,30,1.6,100,True,False,82
474,49.59736850930657,6.128613193607007,2,18,44,50,20,1.6,100,True,False,82
474,49.5979479581335,6.1285516911598075,2,18,54,50,10,1.6,100,True,False,97
475,49.60237806912347,6.094630461612451,2,18,56,20,20,2.5,100,True,False,93
475,49.602799070418996,6.094593685473038,2,19,6,20,10,2.5,100,True,False,93
476,49.58462374538988,6.119643052540026,2,15,15,40,40,1.0,100,True,False,51
476,49.585237276561955,6.119744507892391,2,15,25,40,30,1.0,100,True,False,51
476,49.585748458968105,6.11983128395149,2,15,35,40,20,1.0,100,True,False,51
476,49.58596829297051,6.1197823875187085,2,15,45,40,10,1.0,100,True,False,51
477,49.64883905996074,6.1344844025231575,2,18,49,40,40,0.5,100,True,False,233
477,49.6490205553583,6.134539832439462,2,18,59,40,30,0.5,100,True,False,233
477,49.649114541227576,6.134483712399735,2,19,9,40,20,0.5,100,True,False,233
477,49.649623272584996,6.134601764287457,2,19,19,40,10,0.5,100,True,False,233
478,49.60627539072015,6.127266936072651,1,18,30,70,70,1.0,100,True,False,112
478,49.606530252119065,6.127186758275765,1,18,40,70,60,1.0,100,True,False,112
478,49.60694036106141,6.127212581061504,1,18,50,70,50,1.0,100,True,False,112
478,49.60712290285839,6.127183341602275,1,19,0,70,40,1.0,100,True,False,112
478,49.60734358142908,6.127244004690096,1,19,10,70,30,1.0,100,True,False,112
478,49.60762005928395,6.1272701888881596,1,19,20,70,20,1.0,100,True,False,112
478,49.60833634338131,6.127182798689795,1,19,30,70,10,1.0,100,True,False,112
479,49.614372068406524,6.134607017268197,2,13,22,60,60,0.16666666666666666,100,True,False,143
479,49.614774853251696,6.13442624169635,2,13,32,60,50,0.16666666666666666,100,True,False,143
479,49.61523531132553,6.134604760181468,2,13,42,60,40,0.16666666666666666,100,True,False,143
479,49.61546076130641,6.134656187441044,2,13,52,60,30,0.16666666666666666,100,True,False,143
479,49.61579799859651,6.134599745665626,2,14,2,60,20,0.16666666666666666,100,True,False,143
479,49.616318973047996,6.134558489889301,2,14,12,60,10,0.16666666666666666,100,True,False,143
480,49.60884917753745,6.120301319663717,2,12,2,40,40,1.5,100,True,False,126
480,49.60906206838729,6.12038820050874,2,12,12,40,30,1.5,100,True,False,126
480,49.609631413250106,6.1204727656281595,2,12,22,40,20,1.5,100,True,False,126
480,49.60990092057986,6.120330745769217,2,12,32,40,10,1.5,100,True,False,126
481,49.6378069938355,6.165186414761959,2,18,56,30,30,1.3333333333333333,100,True,False,206
481,49.638350672207004,6.165239560721973,2,19,6,30,20,1.3333333333333333,100,True,False,206
481,49.63899564731139,6.165196560739323,2,19,16,30,10,1.3333333333333333,100,True,False,206
482,49.60419025422162,6.082538511793352,2,9,38,20,20,3.0,100,True,True,107
482,49.604850457152054,6.082318882247319,2,9,48,20,10,3.0,100,True,True,107
483,49.62250695388331,6.181661197252765,1,15,55,50,50,0.8,100,True,False,163
483,49.623025045285715,6.182038514604843,1,16,5,50,40,0.8,100,True,False,163
483,49.62326079442247,6.18202976978289,1,16,15,50,30,0.8,100,True,False,163
483,49.62393214796723,6.182318241905441,1,16,25,50,20,0.8,100,True,False,163
483,49.62447248866258,6.182352056027905,1,16,35,50,10,0.8,100,True,False,163
484,49.6224236718871,6.136044053920759,2,13,8,30,30,0.3333333333333333,100,True,False,158
484,49.62291624556945,6.13612437511126,2,13,18,30,20,0.3333333333333333,100,True,False,158
484,49.623396758535094,6.135957412439445,2,13,28,30,10,0.3333333333333333,100,True,False,158
485,49.58517571198503,6.119927390575833,1,9,28,40,40,1.0,100,True,True,51
485,49.58541855493712,6.11999278874573,1,9,38,40,30,1.0,100,True,True,51
485,49.58591146119719,6.119914915278604,1,9,48,40,20,1.0,100,True,True,51
485,49.5861603446405,6.119878788342822,1,9,58,40,10,1.0,100,True,True,51
486,49.63867470783673,6.079450066478305,2,14,43,30,30,2.0,100,True,False,197
486,49.63888823155263,6.079435109681124,2,14,53,30,20,2.0,100,True,False,197
486,49.63914622051973,6.079505712090581,2,15,3,30,10,2.0,100,True,False,197
487,49.58902562952849,6.126409112653544,1,9,7,50,50,0.8,100,True,True,67
487,49.58946277071075,6.126333381205603,1,9,17,50,40,0.8,100,True,True,67
487,49.589670349275245,6.126342289852056,1,9,27,50,30,0.8,100,True,True,67
487,49.589799615831055,6.126281573045428,1,9,37,50,20,0.8,100,True,True,67
487,49.59050511543378,6.126354754270783,1,9,47,50,10,0.8,100,True,True,67
488,49.64934079292563,6.1341006489513985,2,13,33,50,50,1.6,100,True,False,233
488,49.64972623341254,6.13399998495058,2,13,43,50,40,1.6,100,True,False,233
488,49.649885182340014,6.134087398913324,2,13,53,50,30,1.6,100,True,False,233
488,49.65054451346176,6.134388909387336,2,14,3,50,20,1.6,100,True,False,233
488,49.65114753997277,6.134429781568641,2,14,13,50,10,1.6,100,True,False,233
489,49.61750188060509,6.145634909338237,2,9,20,70,70,0.8571428571428571,100,True,True,144
489,49.617671919941266,6.145579566522364,2,9,30,70,60,0.8571428571428571,100,True,True,144
489,49.61821154712428,6.145483908668514,2,9,40,70,50,0.8571428571428571,100,True,True,144
489,49.61854004033331,6.145534897722469,2,9,50,70,40,0.8571428571428571,100,True,True,144
489,49.61913338081014,6.145827624212882,2,10,0,70,30,0.8571428571428571,100,True,True,144
489,49.61924636794257,6.145847252021756,2,10,10,70,20,0.8571428571428571,100,True,True,144
489,49.61956751960463,6.145740175723746,2,10,20,70,10,0.8571428571428571,100,True,True,159
490,49.63391000322916,6.12506768749077,2,9,29,60,60,0.5,100,True,True,187
490,49.63446777073528,6.124979369737509,2,9,39,60,50,0.5,100,True,True,187
490,49.63512023581538,6.12492865721017,2,9,49,60,40,0.5,100,True,True,187
490,49.635231107978406,6.124910192988234,2,9,59,60,30,0.5,100,True,True,187
490,49.635631321617005,6.124705163673245,2,10,9,60,20,0.5,100,True,True,187
490,49.63615576460608,6.124767289273342,2,10,19,60,10,0.5,100,True,True,202
491,49.59831649096827,6.123834102361132,1,9,54,40,40,1.75,100,True,True,97
491,49.59864076277076,6.1237690948273364,1,10,4,40,30,1.75,100,True,True,97
491,49.599116406817416,6.123624580263823,1,10,14,40,20,1.75,100,True,True,97
491,49.599776549186984,6.123565187672548,1,10,24,40,10,1.75,100,True,True,97
492,49.60449459885888,6.104581037784477,1,9,10,30,30,2.0,100,True,True,109
492,49.60491946357238,6.104580429967349,1,9,20,30,20,2.0,100,True,True,109
492,49.60547067515416,6.104695528737563,1,9,30,30,10,2.0,100,True,True,109
493,49.607215366377396,6.156062597185917,2,9,40,20,20,2.5,100,True,True,115
493,49.60784209724426,6.155928503448788,2,9,50,20,10,2.5,100,True,True,115
494,49.59329963755548,6.075912307467904,2,9,38,50,50,0.8,100,True,True,76
494,49.59372420120348,6.075888409617944,2,9,48,50,40,0.8,100,True,True,76
494,49.59420112416247,6.076159931942364,2,9,58,50,30,0.8,100,True,True,76
494,49.59458285369902,6.076270763293082,2,10,8,50,20,0.8,100,True,True,76
494,49.59484527900575,6.07623581477812,2,10,18,50,10,0.8,100,True,True,76
495,49.62238017659219,6.187331232224643,2,14,23,30,30,1.3333333333333333,100,True,False,164
