Protocol,Src IP,Src Port,Dst IP,Dst Port,Init Ts,Last Ts,Ts,Duration,Mac Addr,Type
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,50:16.2,50:21.0,1622140000000000.0,4781250,"{'00:12:74:01:00:01:01:01', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,50:16.5,50:16.5,1622140000000000.0,0,"{'00:12:74:04:00:04:04:04', '00:12:74:01:00:01:01:01'}",Normal
WPAN,0,0,0,0,50:16.9,50:21.9,1622140000000000.0,4997342,set(),Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,50:16.9,50:21.3,1622140000000000.0,4380282,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:740c:c:c0c,6666,50:17.0,50:22.0,1622140000000000.0,4942091,"{'00:12:74:0c:00:0c:0c:0c', '00:12:74:04:00:04:04:04', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5,::212:7403:3:303,8765,50:17.1,50:22.0,1622140000000000.0,4945557,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01'}",Malicious
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,50:18.3,50:22.6,1622140000000000.0,4234391,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01'}",Normal
ICMPv6,::212:7401:1:101,0,::212:7403:3:303,0,50:18.5,50:23.5,1622140000000000.0,4992188,"{'00:12:74:01:00:01:01:01', '00:12:74:03:00:03:03:03'}",Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,50:18.9,50:18.9,1622140000000000.0,11707,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:05:00:05:05:05'}",Normal
ICMPv6,fe80::212:7405:5:505,0,ff02::1a,0,50:19.1,50:19.1,1622140000000000.0,0,"{'0x0000ffff', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,50:19.3,50:23.7,1622140000000000.0,4398869,"{'00:12:74:02:00:02:02:02', '00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,50:21.6,50:26.1,1622140000000000.0,4562485,"{'00:12:74:08:00:08:08:08', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,50:21.7,50:21.7,1622140000000000.0,0,"{'00:12:74:02:00:02:02:02', '00:12:74:01:00:01:01:01'}",Normal
WPAN,0,0,0,0,50:21.9,50:26.8,1622140000000000.0,4972471,set(),Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,50:21.9,50:21.9,1622140000000000.0,0,"{'00:12:74:04:00:04:04:04', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5,::212:7403:3:303,8765,50:22.1,50:27.1,1622140000000000.0,4929353,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01'}",Malicious
ICMPv6,fe80::212:740c:c:c0c,0,ff02::1a,0,50:22.2,50:22.2,1622140000000000.0,0,"{'00:12:74:0c:00:0c:0c:0c', '0x0000ffff'}",Normal
ICMPv6,fe80::212:740b:b:b0b,0,ff02::1a,0,50:22.3,50:22.3,1622140000000000.0,0,"{'00:12:74:0b:00:0b:0b:0b', '0x0000ffff'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,50:22.3,50:22.3,1622140000000000.0,15605,"{'00:12:74:0b:00:0b:0b:0b', '00:12:74:01:00:01:01:01'}",Normal
ICMPv6,::212:7401:1:101,0,::212:7403:3:303,0,50:23.5,50:28.5,1622140000000000.0,4935989,"{'00:12:74:01:00:01:01:01', '00:12:74:03:00:03:03:03'}",Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,50:24.2,50:29.2,1622140000000000.0,4960996,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,50:26.2,50:26.2,1622140000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,50:26.7,50:31.7,1622140000000000.0,4914062,"{'00:12:74:02:00:02:02:02', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,50:26.8,50:26.8,1622140000000000.0,20912,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07', '00:12:74:05:00:05:05:05'}",Normal
ICMPv6,fe80::212:7401:1:101,0,ff02::1a,0,50:26.8,50:26.8,1622140000000000.0,0,"{'00:12:74:01:00:01:01:01', '0x0000ffff'}",Normal
WPAN,0,0,0,0,50:26.9,50:31.9,1622140000000000.0,4992927,set(),Normal
UDP,::212:7401:1:101,5555,::212:740c:c:c0c,6666,50:27.1,50:31.7,1622140000000000.0,4582700,"{'00:12:74:0c:00:0c:0c:0c', '00:12:74:04:00:04:04:04', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5,::212:7403:3:303,8765,50:27.2,50:32.2,1622140000000000.0,4982668,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01'}",Malicious
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,50:27.5,50:32.5,1622140000000000.0,4945273,"{'00:12:74:0b:00:0b:0b:0b', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,50:27.8,50:32.8,1622140000000000.0,4994776,"{'00:12:74:04:00:04:04:04', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,50:27.8,50:32.3,1622140000000000.0,4437486,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01'}",Normal
ICMPv6,fe80::212:7404:4:404,0,ff02::1a,0,50:28.2,50:28.2,1622140000000000.0,0,"{'00:12:74:04:00:04:04:04', '0x0000ffff'}",Normal
ICMPv6,::212:7401:1:101,0,::212:7403:3:303,0,50:28.6,50:33.5,1622140000000000.0,4944283,"{'00:12:74:01:00:01:01:01', '00:12:74:03:00:03:03:03'}",Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,50:29.0,50:33.6,1622140000000000.0,4688986,"{'00:12:74:02:00:02:02:02', '00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,50:29.2,50:29.2,1622140000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,50:31.1,50:31.1,1622140000000000.0,0,"{'00:12:74:08:00:08:08:08', '00:12:74:01:00:01:01:01'}",Normal
ICMPv6,fe80::212:7405:5:505,0,fe80::212:740c:c:c0c,0,50:31.4,50:31.4,1622140000000000.0,0,"{'00:12:74:0c:00:0c:0c:0c', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,50:31.8,50:31.8,1622140000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:05:00:05:05:05'}",Normal
WPAN,0,0,0,0,50:31.9,50:36.9,1622140000000000.0,4996799,set(),Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,50:32.2,50:37.1,1622140000000000.0,4950595,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5,::212:7403:3:303,8765,50:32.3,50:37.2,1622140000000000.0,4984743,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01'}",Malicious
ICMPv6,fe80::212:7402:2:202,0,fe80::212:7408:8:808,0,50:33.2,50:33.2,1622140000000000.0,0,"{'00:12:74:02:00:02:02:02', '00:12:74:08:00:08:08:08'}",Normal
ICMPv6,fe80::212:7404:4:404,0,fe80::212:740b:b:b0b,0,50:33.2,50:33.2,1622140000000000.0,0,"{'00:12:74:04:00:04:04:04', '00:12:74:0b:00:0b:0b:0b'}",Normal
ICMPv6,fe80::212:7404:4:404,0,fe80::212:7406:6:606,0,50:33.2,50:33.2,1622140000000000.0,0,"{'00:12:74:04:00:04:04:04', '00:12:74:06:00:06:06:06'}",Normal
ICMPv6,::212:7401:1:101,0,::212:7403:3:303,0,50:33.6,50:38.6,1622140000000000.0,4953124,"{'00:12:74:01:00:01:01:01', '00:12:74:03:00:03:03:03'}",Normal
ICMPv6,fe80::212:7409:9:909,0,ff02::1a,0,50:33.7,50:33.7,1622140000000000.0,0,"{'00:12:74:09:00:09:09:09', '0x0000ffff'}",Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,50:34.9,50:39.7,1622140000000000.0,4791322,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:05:00:05:05:05'}",Normal
ICMPv6,fe80::212:740a:a:a0a,0,ff02::1a,0,50:35.7,50:35.7,1622140000000000.0,0,"{'00:12:74:0a:00:0a:0a:0a', '0x0000ffff'}",Normal
ICMPv6,fe80::212:7406:6:606,0,ff02::1a,0,50:36.0,50:36.0,1622140000000000.0,0,"{'00:12:74:06:00:06:06:06', '0x0000ffff'}",Normal
UDP,::212:7401:1:101,5555,::212:740c:c:c0c,6666,50:36.1,50:36.1,1622140000000000.0,11938,"{'00:12:74:0c:00:0c:0c:0c', '00:12:74:04:00:04:04:04', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,50:36.2,50:36.2,1622140000000000.0,0,"{'00:12:74:08:00:08:08:08', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,50:36.5,50:40.5,1622140000000000.0,4046859,"{'00:12:74:0b:00:0b:0b:0b', '00:12:74:01:00:01:01:01'}",Normal
ICMPv6,fe80::212:7408:8:808,0,ff02::1a,0,50:36.5,50:36.5,1622140000000000.0,0,"{'00:12:74:08:00:08:08:08', '0x0000ffff'}",Normal
WPAN,0,0,0,0,50:36.9,50:41.9,1622140000000000.0,4983031,set(),Normal
UDP,::212:7401:1:101,5,::212:7403:3:303,8765,50:37.3,50:42.3,1622140000000000.0,4965452,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01'}",Malicious
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,50:37.4,50:41.8,1622140000000000.0,4453109,"{'00:12:74:01:00:01:01:01', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,50:37.5,50:41.9,1622140000000000.0,4342142,"{'00:12:74:02:00:02:02:02', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,50:37.6,50:37.6,1622140000000000.0,0,"{'00:12:74:04:00:04:04:04', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,50:38.0,50:42.1,1622140000000000.0,4117152,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01'}",Normal
ICMPv6,::212:7401:1:101,0,::212:7403:3:303,0,50:38.7,50:43.6,1622140000000000.0,4956881,"{'00:12:74:01:00:01:01:01', '00:12:74:03:00:03:03:03'}",Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,50:39.0,50:43.7,1622140000000000.0,4634316,"{'00:12:74:02:00:02:02:02', '00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
ICMPv6,fe80::212:7404:4:404,0,fe80::212:7405:5:505,0,50:40.9,50:42.3,1622140000000000.0,1392101,"{'00:12:74:04:00:04:04:04', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:740c:c:c0c,6666,50:41.5,50:46.4,1622140000000000.0,4817091,"{'00:12:74:0c:00:0c:0c:0c', '00:12:74:04:00:04:04:04', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,50:41.7,50:41.7,1622140000000000.0,0,"{'00:12:74:08:00:08:08:08', '00:12:74:01:00:01:01:01'}",Normal
WPAN,0,0,0,0,50:41.9,50:46.9,1622140000000000.0,4971248,set(),Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,50:42.3,50:46.9,1622140000000000.0,4622455,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5,::212:7403:3:303,8765,50:42.3,50:47.2,1622140000000000.0,4920151,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01'}",Malicious
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,50:42.9,50:43.0,1622140000000000.0,73306,"{'00:12:74:04:00:04:04:04', '00:12:74:01:00:01:01:01'}",Normal
ICMPv6,::212:7401:1:101,0,::212:7403:3:303,0,50:43.9,50:48.9,1622140000000000.0,4991403,"{'00:12:74:01:00:01:01:01', '00:12:74:03:00:03:03:03'}",Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,50:44.0,50:44.0,1622140000000000.0,11618,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,50:45.3,50:49.5,1622140000000000.0,4242152,"{'00:12:74:0b:00:0b:0b:0b', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,50:46.2,50:46.2,1622140000000000.0,0,"{'00:12:74:02:00:02:02:02', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,50:46.8,50:46.8,1622140000000000.0,26433,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01'}",Normal
WPAN,0,0,0,0,50:46.9,50:51.9,1622140000000000.0,4988996,set(),Normal
ICMPv6,fe80::212:7402:2:202,0,fe80::212:7407:7:707,0,50:47.0,50:47.0,1622140000000000.0,0,"{'00:12:74:02:00:02:02:02', '00:12:74:07:00:07:07:07'}",Normal
ICMPv6,fe80::212:7402:2:202,0,ff02::1a,0,50:47.1,50:47.1,1622140000000000.0,0,"{'00:12:74:02:00:02:02:02', '0x0000ffff'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,50:47.2,50:52.0,1622140000000000.0,4889848,"{'00:12:74:08:00:08:08:08', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5,::212:7403:3:303,8765,50:47.4,50:52.4,1622140000000000.0,4971654,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01'}",Malicious
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,50:47.5,50:51.7,1622140000000000.0,4223477,"{'00:12:74:01:00:01:01:01', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,50:47.8,50:47.9,1622140000000000.0,102196,"{'00:12:74:02:00:02:02:02', '00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,50:48.0,50:48.0,1622140000000000.0,0,"{'00:12:74:04:00:04:04:04', '00:12:74:01:00:01:01:01'}",Normal
ICMPv6,::212:7401:1:101,0,::212:7403:3:303,0,50:48.9,50:53.9,1622140000000000.0,5000000,"{'00:12:74:01:00:01:01:01', '00:12:74:03:00:03:03:03'}",Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,50:49.7,50:54.5,1622140000000000.0,4822557,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:05:00:05:05:05'}",Normal
ICMPv6,fe80::212:7407:7:707,0,ff02::1a,0,50:50.2,50:50.2,1622140000000000.0,0,"{'0x0000ffff', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:740c:c:c0c,6666,50:51.6,50:51.6,1622140000000000.0,11562,"{'00:12:74:0c:00:0c:0c:0c', '00:12:74:04:00:04:04:04', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,50:51.7,50:55.9,1622140000000000.0,4195278,"{'00:12:74:02:00:02:02:02', '00:12:74:01:00:01:01:01'}",Normal
WPAN,0,0,0,0,50:51.9,50:56.9,1622140000000000.0,4992081,set(),Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,50:52.3,50:52.3,1622140000000000.0,0,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5,::212:7403:3:303,8765,50:52.4,50:57.4,1622140000000000.0,4993572,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01'}",Malicious
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,50:52.7,50:57.5,1622140000000000.0,4809970,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,50:53.0,50:57.0,1622140000000000.0,4074011,"{'00:12:74:02:00:02:02:02', '00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,50:53.5,50:53.5,1622140000000000.0,0,"{'00:12:74:0b:00:0b:0b:0b', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,50:53.7,50:58.5,1622140000000000.0,4745184,"{'00:12:74:04:00:04:04:04', '00:12:74:01:00:01:01:01'}",Normal
ICMPv6,::212:7401:1:101,0,::212:7403:3:303,0,50:54.0,50:58.9,1622140000000000.0,4828125,"{'00:12:74:01:00:01:01:01', '00:12:74:03:00:03:03:03'}",Normal
ICMPv6,fe80::212:7405:5:505,0,fe80::212:740a:a:a0a,0,50:55.4,50:55.4,1622140000000000.0,0,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:740c:c:c0c,6666,50:56.8,51:01.0,1622140000000000.0,4207699,"{'00:12:74:0c:00:0c:0c:0c', '00:12:74:04:00:04:04:04', '00:12:74:01:00:01:01:01'}",Normal
WPAN,0,0,0,0,50:56.9,51:01.9,1622140000000000.0,4996048,set(),Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,50:57.2,51:01.8,1622140000000000.0,4546874,"{'00:12:74:08:00:08:08:08', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5,::212:7403:3:303,8765,50:57.4,51:02.4,1622140000000000.0,4949455,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01'}",Malicious
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,50:57.6,50:57.6,1622140000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,50:57.7,50:57.7,1622140000000000.0,0,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,50:58.8,51:03.8,1622140000000000.0,4963953,"{'00:12:74:0b:00:0b:0b:0b', '00:12:74:01:00:01:01:01'}",Normal
ICMPv6,fe80::212:740c:c:c0c,0,ff02::1a,0,50:58.9,50:58.9,1622140000000000.0,0,"{'00:12:74:0c:00:0c:0c:0c', '0x0000ffff'}",Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,50:59.1,51:03.3,1622140000000000.0,4174117,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:05:00:05:05:05'}",Normal
ICMPv6,::212:7401:1:101,0,::212:7403:3:303,0,50:59.2,51:03.9,1622140000000000.0,4734375,"{'00:12:74:01:00:01:01:01', '00:12:74:03:00:03:03:03'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,51:00.5,51:05.2,1622140000000000.0,4695313,"{'00:12:74:02:00:02:02:02', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,51:01.4,51:01.5,1622140000000000.0,16258,"{'00:12:74:02:00:02:02:02', '00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
WPAN,0,0,0,0,51:01.9,51:06.9,1622140000000000.0,4997950,set(),Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,51:02.4,51:02.6,1622140000000000.0,177175,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5,::212:7403:3:303,8765,51:02.5,51:07.4,1622140000000000.0,4958443,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01'}",Malicious
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,51:02.8,51:06.9,1622140000000000.0,4039063,"{'00:12:74:01:00:01:01:01', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,51:03.1,51:08.1,1622140000000000.0,4987408,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,51:04.0,51:08.1,1622140000000000.0,4054688,"{'00:12:74:04:00:04:04:04', '00:12:74:01:00:01:01:01'}",Normal
ICMPv6,::212:7401:1:101,0,::212:7403:3:303,0,51:04.5,51:09.5,1622140000000000.0,4969336,"{'00:12:74:01:00:01:01:01', '00:12:74:03:00:03:03:03'}",Normal
ICMPv6,fe80::212:7404:4:404,0,fe80::212:7409:9:909,0,51:06.4,51:06.4,1622140000000000.0,0,"{'00:12:74:09:00:09:09:09', '00:12:74:04:00:04:04:04'}",Normal
UDP,::212:7401:1:101,5555,::212:740c:c:c0c,6666,51:06.8,51:11.3,1622140000000000.0,4530871,"{'00:12:74:0c:00:0c:0c:0c', '00:12:74:04:00:04:04:04', '00:12:74:01:00:01:01:01'}",Normal
WPAN,0,0,0,0,51:07.0,51:11.9,1622140000000000.0,4983657,set(),Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,51:07.0,51:11.1,1622140000000000.0,4125618,"{'00:12:74:02:00:02:02:02', '00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5,::212:7403:3:303,8765,51:07.5,51:12.4,1622140000000000.0,4986444,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01'}",Malicious
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,51:07.6,51:07.6,1622140000000000.0,0,"{'00:12:74:08:00:08:08:08', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,51:08.2,51:12.6,1622140000000000.0,4341224,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,51:08.3,51:08.3,1622140000000000.0,0,"{'00:12:74:0b:00:0b:0b:0b', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,51:08.4,51:13.2,1622140000000000.0,4752251,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:05:00:05:05:05'}",Normal
ICMPv6,::212:7401:1:101,0,::212:7403:3:303,0,51:09.5,51:14.5,1622140000000000.0,4968750,"{'00:12:74:01:00:01:01:01', '00:12:74:03:00:03:03:03'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,51:09.7,51:09.7,1622140000000000.0,0,"{'00:12:74:02:00:02:02:02', '00:12:74:01:00:01:01:01'}",Normal
WPAN,0,0,0,0,51:12.0,51:17.0,1622140000000000.0,4987934,set(),Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,51:12.2,51:12.2,1622140000000000.0,39043,"{'00:12:74:01:00:01:01:01', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5,::212:7403:3:303,8765,51:12.5,51:17.5,1622140000000000.0,4972159,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01'}",Malicious
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,51:12.7,51:17.5,1622140000000000.0,4742204,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,51:13.0,51:13.0,1622140000000000.0,0,"{'00:12:74:08:00:08:08:08', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,51:13.6,51:13.6,1622140000000000.0,0,"{'00:12:74:04:00:04:04:04', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,51:14.2,51:14.2,1622140000000000.0,0,"{'00:12:74:0b:00:0b:0b:0b', '00:12:74:01:00:01:01:01'}",Normal
ICMPv6,::212:7401:1:101,0,::212:7403:3:303,0,51:14.5,51:19.5,1622140000000000.0,4994798,"{'00:12:74:01:00:01:01:01', '00:12:74:03:00:03:03:03'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,51:15.3,51:19.7,1622140000000000.0,4374999,"{'00:12:74:02:00:02:02:02', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,51:15.5,51:20.2,1622140000000000.0,4664697,"{'00:12:74:02:00:02:02:02', '00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:740c:c:c0c,6666,51:16.9,51:21.3,1622140000000000.0,4410840,"{'00:12:74:0c:00:0c:0c:0c', '00:12:74:04:00:04:04:04', '00:12:74:01:00:01:01:01'}",Normal
WPAN,0,0,0,0,51:17.0,51:21.9,1622140000000000.0,4966403,set(),Normal
UDP,::212:7401:1:101,5,::212:7403:3:303,8765,51:17.5,51:22.5,1622140000000000.0,4969724,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01'}",Malicious
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,51:17.5,51:17.6,1622140000000000.0,49133,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,51:17.8,51:17.8,1622140000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,51:18.1,51:18.2,1622140000000000.0,20906,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,51:18.8,51:18.8,1622140000000000.0,0,"{'00:12:74:08:00:08:08:08', '00:12:74:01:00:01:01:01'}",Normal
ICMPv6,::212:7401:1:101,0,::212:7403:3:303,0,51:19.6,51:24.6,1622140000000000.0,4998362,"{'00:12:74:01:00:01:01:01', '00:12:74:03:00:03:03:03'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,51:19.6,51:19.6,1622140000000000.0,0,"{'00:12:74:0b:00:0b:0b:0b', '00:12:74:01:00:01:01:01'}",Normal
