Protocol,Src IP,Src Port,Dst IP,Dst Port,Init Ts,Last Ts,Ts,Duration,Mac Addr,Type
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,06:18.9,06:18.9,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7403:3:303,6666,06:19.2,06:24.2,1622120000000000.0,4992203,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
ICMPv6,fe80::212:7403:3:303,0,fe80::212:740b:b:b0b,0,06:19.2,06:19.3,1622120000000000.0,46860,"{'00:12:74:03:00:03:03:03', '00:12:74:0b:00:0b:0b:0b'}",Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,06:19.7,06:24.7,1622120000000000.0,4963597,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
WPAN,0,0,0,0,06:20.8,06:25.6,1622120000000000.0,4787739,set(),Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,06:20.9,06:20.9,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,06:21.5,06:25.6,1622120000000000.0,4171859,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7403:3:303,6666,06:24.2,06:29.0,1622120000000000.0,4726562,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,06:24.5,06:24.6,1622120000000000.0,15980,"{'00:12:74:01:00:01:01:01', '00:12:74:0b:00:0b:0b:0b', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,06:25.1,06:25.1,1622120000000000.0,52651,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,06:25.3,06:25.3,1622120000000000.0,52967,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,06:25.9,06:25.9,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",Normal
WPAN,0,0,0,0,06:25.9,06:30.8,1622120000000000.0,4869293,set(),Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,06:26.6,06:30.8,1622120000000000.0,4179672,"{'00:12:74:01:00:01:01:01', '00:12:74:04:00:04:04:04'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,06:27.0,06:31.9,1622120000000000.0,4891405,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:02:00:02:02:02'}",Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,06:27.1,06:31.4,1622120000000000.0,4312500,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
ICMPv6,fe80::212:7403:3:303,0,fe80::212:740b:b:b0b,0,06:28.4,06:28.4,1622120000000000.0,0,"{'00:12:74:03:00:03:03:03', '00:12:74:0b:00:0b:0b:0b'}",Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,06:29.8,06:34.5,1622120000000000.0,4744848,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,06:29.9,06:29.9,1622120000000000.0,18206,"{'00:12:74:01:00:01:01:01', '00:12:74:0b:00:0b:0b:0b', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,06:30.4,06:30.4,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,06:30.9,06:35.5,1622120000000000.0,4560463,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
WPAN,0,0,0,0,06:30.9,06:35.8,1622120000000000.0,4857167,set(),Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,06:31.3,06:36.2,1622120000000000.0,4917736,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,06:31.9,06:31.9,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",Normal
UDP,::212:7401:1:101,5555,::212:7403:3:303,6666,06:34.8,06:39.4,1622120000000000.0,4557099,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,06:35.3,06:39.4,1622120000000000.0,4039063,"{'00:12:74:01:00:01:01:01', '00:12:74:04:00:04:04:04'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,06:35.7,06:35.7,1622120000000000.0,47230,"{'00:12:74:01:00:01:01:01', '00:12:74:0b:00:0b:0b:0b', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,06:35.8,06:40.1,1622120000000000.0,4320176,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
WPAN,0,0,0,0,06:36.2,06:40.1,1622120000000000.0,3944145,set(),Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,06:36.6,06:36.7,1622120000000000.0,47568,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:02:00:02:02:02'}",Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,06:36.9,06:41.9,1622120000000000.0,4992204,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,06:37.2,06:37.2,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,06:39.2,06:43.6,1622120000000000.0,4369848,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,06:41.2,06:45.8,1622120000000000.0,4562855,"{'00:12:74:01:00:01:01:01', '00:12:74:0b:00:0b:0b:0b', '00:12:74:07:00:07:07:07'}",Normal
WPAN,0,0,0,0,06:41.2,06:46.1,1622120000000000.0,4819789,set(),Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,06:41.3,06:46.0,1622120000000000.0,4709201,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,06:41.4,06:41.4,1622120000000000.0,44838,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,06:42.0,06:42.0,1622120000000000.0,11439,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:02:00:02:02:02'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,06:42.2,06:46.5,1622120000000000.0,4335937,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",Normal
ICMPv6,fe80::212:7408:8:808,0,fe80::212:740a:a:a0a,0,06:43.0,06:43.0,1622120000000000.0,0,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:08:00:08:08:08'}",Normal
ICMPv6,fe80::212:7403:3:303,0,fe80::212:7407:7:707,0,06:43.5,06:43.5,1622120000000000.0,0,"{'00:12:74:03:00:03:03:03', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,06:44.2,06:49.0,1622120000000000.0,4778287,"{'00:12:74:01:00:01:01:01', '00:12:74:04:00:04:04:04'}",Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,06:44.7,06:49.3,1622120000000000.0,4593734,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7403:3:303,6666,06:45.2,06:45.3,1622120000000000.0,33663,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
WPAN,0,0,0,0,06:46.5,06:50.8,1622120000000000.0,4273776,set(),Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,06:46.6,06:50.7,1622120000000000.0,4112353,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,06:46.7,06:46.7,1622120000000000.0,21416,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
ICMPv6,fe80::212:7402:2:202,0,fe80::212:7404:4:404,0,06:47.3,06:47.3,1622120000000000.0,0,"{'00:12:74:04:00:04:04:04', '00:12:74:02:00:02:02:02'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,06:47.4,06:47.5,1622120000000000.0,55394,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:02:00:02:02:02'}",Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,06:49.3,06:54.1,1622120000000000.0,4847640,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,06:49.9,06:49.9,1622120000000000.0,31605,"{'00:12:74:01:00:01:01:01', '00:12:74:0b:00:0b:0b:0b', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7403:3:303,6666,06:50.6,06:50.6,1622120000000000.0,49302,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,06:50.8,06:55.1,1622120000000000.0,4371400,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,06:52.3,06:56.6,1622120000000000.0,4351562,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",Normal
WPAN,0,0,0,0,06:52.3,06:56.6,1622120000000000.0,4351564,set(),Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,06:52.5,06:52.6,1622120000000000.0,37024,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,06:52.8,06:57.7,1622120000000000.0,4987357,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:02:00:02:02:02'}",Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,06:54.2,06:59.0,1622120000000000.0,4820312,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
ICMPv6,fe80::212:7406:6:606,0,fe80::212:7409:9:909,0,06:54.3,06:54.3,1622120000000000.0,0,"{'00:12:74:09:00:09:09:09', '00:12:74:06:00:06:06:06'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,06:54.5,06:54.5,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:04:00:04:04:04'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,06:55.1,06:59.2,1622120000000000.0,4101917,"{'00:12:74:01:00:01:01:01', '00:12:74:0b:00:0b:0b:0b', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7403:3:303,6666,06:56.4,06:56.4,1622120000000000.0,25851,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,06:56.6,07:01.1,1622120000000000.0,4507813,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
WPAN,0,0,0,0,06:57.7,07:02.2,1622120000000000.0,4493787,set(),Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,06:57.8,06:57.8,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,06:58.0,07:02.2,1622120000000000.0,4193276,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,06:59.1,06:59.2,1622120000000000.0,11703,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
ICMPv6,fe80::212:7402:2:202,0,fe80::212:7405:5:505,0,06:59.5,06:59.5,1622120000000000.0,0,"{'00:12:74:02:00:02:02:02', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,06:59.8,07:04.8,1622120000000000.0,4987395,"{'00:12:74:01:00:01:01:01', '00:12:74:04:00:04:04:04'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,07:00.8,07:05.7,1622120000000000.0,4868019,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,07:01.1,07:01.1,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",Normal
UDP,::212:7401:1:101,5555,::212:7403:3:303,6666,07:01.9,07:06.5,1622120000000000.0,4596163,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,07:03.4,07:03.5,1622120000000000.0,39755,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:02:00:02:02:02'}",Normal
WPAN,0,0,0,0,07:03.4,07:07.4,1622120000000000.0,3993789,set(),Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,07:04.4,07:04.4,1622120000000000.0,57366,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,07:04.5,07:04.5,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,07:05.1,07:09.6,1622120000000000.0,4476937,"{'00:12:74:01:00:01:01:01', '00:12:74:0b:00:0b:0b:0b', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,07:06.6,07:11.4,1622120000000000.0,4734359,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,07:07.0,07:07.0,1622120000000000.0,0,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,07:07.4,07:11.5,1622120000000000.0,4107339,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
ICMPv6,fe80::212:7407:7:707,0,fe80::212:740a:a:a0a,0,07:08.8,07:08.8,1622120000000000.0,0,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:07:00:07:07:07'}",Normal
WPAN,0,0,0,0,07:08.8,07:13.4,1622120000000000.0,4679284,set(),Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,07:08.8,07:13.4,1622120000000000.0,4649148,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:02:00:02:02:02'}",Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,07:09.7,07:09.7,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,07:10.1,07:14.7,1622120000000000.0,4527223,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,07:10.4,07:14.8,1622120000000000.0,4359376,"{'00:12:74:01:00:01:01:01', '00:12:74:04:00:04:04:04'}",Normal
UDP,::212:7401:1:101,5555,::212:7403:3:303,6666,07:10.6,07:10.6,1622120000000000.0,25850,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,07:10.7,07:10.7,1622120000000000.0,37322,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,07:12.4,07:12.4,1622120000000000.0,0,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
WPAN,0,0,0,0,07:14.6,07:19.5,1622120000000000.0,4832048,set(),Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,07:15.1,07:19.2,1622120000000000.0,4094105,"{'00:12:74:01:00:01:01:01', '00:12:74:0b:00:0b:0b:0b', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,07:15.5,07:15.5,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7403:3:303,6666,07:15.8,07:19.9,1622120000000000.0,4119600,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,07:15.9,07:16.0,1622120000000000.0,52952,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,07:16.2,07:20.7,1622120000000000.0,4435463,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,07:17.0,07:17.0,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,07:17.9,07:22.5,1622120000000000.0,4539063,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,07:18.8,07:23.6,1622120000000000.0,4805381,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:02:00:02:02:02'}",Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,07:19.5,07:19.5,1622120000000000.0,11705,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
WPAN,0,0,0,0,07:19.9,07:24.8,1622120000000000.0,4870520,set(),Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,07:20.2,07:24.8,1622120000000000.0,4617188,"{'00:12:74:01:00:01:01:01', '00:12:74:04:00:04:04:04'}",Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,07:21.1,07:21.1,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,07:21.7,07:26.2,1622120000000000.0,4568577,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,07:22.4,07:27.1,1622120000000000.0,4687484,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,07:23.6,07:28.3,1622120000000000.0,4656605,"{'00:12:74:01:00:01:01:01', '00:12:74:0b:00:0b:0b:0b', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7403:3:303,6666,07:24.6,07:29.1,1622120000000000.0,4432100,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,07:24.7,07:28.9,1622120000000000.0,4138587,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,07:25.1,07:25.1,1622120000000000.0,18284,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
WPAN,0,0,0,0,07:25.1,07:29.1,1622120000000000.0,3987035,set(),Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,07:26.3,07:26.3,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,07:26.6,07:26.6,1622120000000000.0,0,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,07:28.5,07:28.5,1622120000000000.0,11431,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:02:00:02:02:02'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,07:30.2,07:35.0,1622120000000000.0,4754724,"{'00:12:74:01:00:01:01:01', '00:12:74:04:00:04:04:04'}",Normal
WPAN,0,0,0,0,07:30.2,07:35.0,1622120000000000.0,4754693,set(),Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,07:30.4,07:30.4,1622120000000000.0,49534,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,07:31.0,07:31.0,1622120000000000.0,29514,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,07:31.8,07:35.9,1622120000000000.0,4085937,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,07:32.2,07:32.2,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,07:32.5,07:32.5,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",Normal
UDP,::212:7401:1:101,5555,::212:7403:3:303,6666,07:33.2,07:37.3,1622120000000000.0,4166475,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,07:33.2,07:37.5,1622120000000000.0,4263604,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,07:34.0,07:39.0,1622120000000000.0,4995128,"{'00:12:74:01:00:01:01:01', '00:12:74:0b:00:0b:0b:0b', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,07:34.3,07:39.1,1622120000000000.0,4789771,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:02:00:02:02:02'}",Normal
WPAN,0,0,0,0,07:35.9,07:40.7,1622120000000000.0,4734375,set(),Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,07:36.0,07:40.2,1622120000000000.0,4127674,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,07:36.6,07:36.7,1622120000000000.0,37327,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,07:37.8,07:42.2,1622120000000000.0,4346763,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,07:38.1,07:38.1,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",Normal
ICMPv6,fe80::212:7403:3:303,0,fe80::212:7406:6:606,0,07:39.3,07:39.3,1622120000000000.0,0,"{'00:12:74:03:00:03:03:03', '00:12:74:06:00:06:06:06'}",Normal
ICMPv6,fe80::212:7401:1:101,0,fe80::212:7405:5:505,0,07:39.7,07:39.7,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,07:39.9,07:39.9,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:04:00:04:04:04'}",Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,07:40.7,07:45.0,1622120000000000.0,4390610,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7403:3:303,6666,07:41.6,07:45.9,1622120000000000.0,4275867,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
WPAN,0,0,0,0,07:41.6,07:46.0,1622120000000000.0,4400026,set(),Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,07:41.9,07:46.0,1622120000000000.0,4115474,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,07:41.9,07:42.0,1622120000000000.0,44837,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,07:43.5,07:47.8,1622120000000000.0,4297230,"{'00:12:74:01:00:01:01:01', '00:12:74:0b:00:0b:0b:0b', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,07:43.7,07:43.7,1622120000000000.0,55380,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:02:00:02:02:02'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,07:44.0,07:44.0,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",Normal
